InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDateTime,IsCancelled,IsProduct
563383,POST,POSTAGE,1,8/16/11 10:52,15.0,14407.0,United Kingdom,2011-08-16 10:52:00,False,False
563443,POST,POSTAGE,1,8/16/11 13:26,40.0,12641.0,Sweden,2011-08-16 13:26:00,False,False
563480,POST,POSTAGE,1,8/16/11 15:52,2.45,,United Kingdom,2011-08-16 15:52:00,False,False
563518,POST,POSTAGE,2,8/17/11 10:56,28.0,12421.0,Spain,2011-08-17 10:56:00,False,False
563540,POST,POSTAGE,5,8/17/11 12:04,18.0,12473.0,Germany,2011-08-17 12:04:00,False,False
563547,C2,CARRIAGE,1,8/17/11 12:29,50.0,,EIRE,2011-08-17 12:29:00,False,False
563548,POST,POSTAGE,3,8/17/11 12:30,18.0,12528.0,Germany,2011-08-17 12:30:00,False,False
563549,DOT,DOTCOM POSTAGE,1,8/17/11 12:34,1154.67,,United Kingdom,2011-08-17 12:34:00,False,False
563565,M,Manual,12,8/17/11 14:22,0.42,17338.0,United Kingdom,2011-08-17 14:22:00,False,False
563576,M,Manual,1,8/17/11 15:06,8.49,12748.0,United Kingdom,2011-08-17 15:06:00,False,False
563662,POST,POSTAGE,2,8/18/11 11:40,18.0,12729.0,France,2011-08-18 11:40:00,False,False
563692,M,Manual,4,8/18/11 13:01,2.1,17243.0,United Kingdom,2011-08-18 13:01:00,False,False
563712,POST,POSTAGE,2,8/18/11 15:44,18.0,12680.0,France,2011-08-18 15:44:00,False,False
563714,C2,CARRIAGE,1,8/18/11 15:51,50.0,14565.0,United Kingdom,2011-08-18 15:51:00,False,False
563749,POST,POSTAGE,2,8/19/11 10:10,40.0,12360.0,Austria,2011-08-19 10:10:00,False,False
563753,POST,POSTAGE,3,8/19/11 10:51,18.0,12513.0,France,2011-08-19 10:51:00,False,False
563776,POST,POSTAGE,2,8/19/11 11:23,18.0,12600.0,Germany,2011-08-19 11:23:00,False,False
563808,POST,POSTAGE,2,8/19/11 11:46,18.0,12626.0,Germany,2011-08-19 11:46:00,False,False
563820,M,Manual,1,8/19/11 11:57,10.0,,United Kingdom,2011-08-19 11:57:00,False,False
563852,POST,POSTAGE,2,8/19/11 15:18,15.0,12395.0,Belgium,2011-08-19 15:18:00,False,False
563853,POST,POSTAGE,8,8/19/11 15:22,18.0,12560.0,Germany,2011-08-19 15:22:00,False,False
563854,POST,POSTAGE,3,8/19/11 15:24,15.0,12364.0,Belgium,2011-08-19 15:24:00,False,False
563897,POST,POSTAGE,1,8/21/11 10:44,18.0,12523.0,France,2011-08-21 10:44:00,False,False
563911,C2,CARRIAGE,1,8/21/11 12:39,50.0,16265.0,United Kingdom,2011-08-21 12:39:00,False,False
563913,C2,CARRIAGE,1,8/21/11 13:11,50.0,14911.0,EIRE,2011-08-21 13:11:00,False,False
563914,POST,POSTAGE,2,8/21/11 13:18,18.0,12518.0,Germany,2011-08-21 13:18:00,False,False
563926,POST,POSTAGE,2,8/21/11 14:42,18.0,12553.0,France,2011-08-21 14:42:00,False,False
563936,POST,POSTAGE,1,8/22/11 9:03,40.0,17828.0,Malta,2011-08-22 09:03:00,False,False
563950,POST,POSTAGE,7,8/22/11 10:39,18.0,12471.0,Germany,2011-08-22 10:39:00,False,False
564039,POST,POSTAGE,2,8/22/11 12:40,18.0,12645.0,Germany,2011-08-22 12:40:00,False,False
564082,POST,POSTAGE,4,8/23/11 8:51,18.0,12627.0,Germany,2011-08-23 08:51:00,False,False
564085,C2,CARRIAGE,1,8/23/11 9:17,50.0,14911.0,EIRE,2011-08-23 09:17:00,False,False
564086,POST,POSTAGE,1,8/23/11 9:36,160.0,,Hong Kong,2011-08-23 09:36:00,False,False
564140,POST,POSTAGE,2,8/23/11 11:47,18.0,12621.0,Germany,2011-08-23 11:47:00,False,False
564173,POST,POSTAGE,4,8/23/11 14:23,18.0,12567.0,France,2011-08-23 14:23:00,False,False
564196,POST,POSTAGE,1,8/23/11 16:56,15.0,17315.0,United Kingdom,2011-08-23 16:56:00,False,False
564201,POST,POSTAGE,2,8/24/11 8:09,28.0,12540.0,Spain,2011-08-24 08:09:00,False,False
564216,POST,POSTAGE,2,8/24/11 9:23,18.0,12642.0,Germany,2011-08-24 09:23:00,False,False
564221,DOT,DOTCOM POSTAGE,1,8/24/11 9:36,1325.0,,United Kingdom,2011-08-24 09:36:00,False,False
564226,POST,POSTAGE,2,8/24/11 10:13,18.0,12523.0,France,2011-08-24 10:13:00,False,False
564307,M,Manual,1,8/24/11 12:32,2.1,17865.0,United Kingdom,2011-08-24 12:32:00,False,False
564328,POST,POSTAGE,2,8/24/11 13:42,18.0,12662.0,Germany,2011-08-24 13:42:00,False,False
564329,POST,POSTAGE,2,8/24/11 13:55,18.0,12569.0,Germany,2011-08-24 13:55:00,False,False
564337,POST,POSTAGE,1,8/24/11 14:40,18.0,12649.0,Germany,2011-08-24 14:40:00,False,False
564360,POST,POSTAGE,3,8/24/11 16:13,18.0,12471.0,Germany,2011-08-24 16:13:00,False,False
564367,POST,POSTAGE,1,8/25/11 9:18,18.0,12712.0,Germany,2011-08-25 09:18:00,False,False
564372,POST,POSTAGE,6,8/25/11 9:55,18.0,12714.0,France,2011-08-25 09:55:00,False,False
564378,POST,POSTAGE,3,8/25/11 10:26,15.0,12417.0,Belgium,2011-08-25 10:26:00,False,False
564471,POST,POSTAGE,1,8/25/11 12:26,18.0,12583.0,France,2011-08-25 12:26:00,False,False
564475,POST,POSTAGE,1,8/25/11 12:50,18.0,12500.0,Germany,2011-08-25 12:50:00,False,False
564476,POST,POSTAGE,1,8/25/11 12:57,40.0,12610.0,Italy,2011-08-25 12:57:00,False,False
564479,POST,POSTAGE,2,8/25/11 13:12,18.0,12682.0,France,2011-08-25 13:12:00,False,False
564481,POST,POSTAGE,3,8/25/11 13:33,15.0,12464.0,Belgium,2011-08-25 13:33:00,False,False
564516,DOT,DOTCOM POSTAGE,1,8/25/11 14:45,309.75,,United Kingdom,2011-08-25 14:45:00,False,False
564530,M,Manual,1,8/25/11 14:57,312.5,,United Kingdom,2011-08-25 14:57:00,False,False
564531,POST,POSTAGE,2,8/25/11 15:04,18.0,12624.0,France,2011-08-25 15:04:00,False,False
564539,POST,POSTAGE,2,8/25/11 15:22,40.0,12715.0,Sweden,2011-08-25 15:22:00,False,False
564558,POST,POSTAGE,2,8/26/11 8:59,40.0,12704.0,Finland,2011-08-26 08:59:00,False,False
564638,POST,POSTAGE,1,8/26/11 12:54,18.0,13812.0,Germany,2011-08-26 12:54:00,False,False
564649,POST,POSTAGE,1,8/26/11 14:13,15.0,15611.0,United Kingdom,2011-08-26 14:13:00,False,False
564654,C2,CARRIAGE,1,8/26/11 14:29,50.0,14911.0,EIRE,2011-08-26 14:29:00,False,False
564665,POST,POSTAGE,1,8/26/11 14:48,1.1,,United Kingdom,2011-08-26 14:48:00,False,False
564666,POST,POSTAGE,1,8/26/11 14:51,18.0,12492.0,Germany,2011-08-26 14:51:00,False,False
564670,POST,POSTAGE,6,8/26/11 15:44,18.0,12683.0,France,2011-08-26 15:44:00,False,False
564749,POST,POSTAGE,2,8/30/11 8:15,18.0,12708.0,Germany,2011-08-30 08:15:00,False,False
564754,DOT,DOTCOM POSTAGE,1,8/30/11 10:29,186.87,,United Kingdom,2011-08-30 10:29:00,False,False
564755,DOT,DOTCOM POSTAGE,1,8/30/11 10:31,170.92,,United Kingdom,2011-08-30 10:31:00,False,False
564756,DOT,DOTCOM POSTAGE,1,8/30/11 10:33,165.2,,United Kingdom,2011-08-30 10:33:00,False,False
564757,DOT,DOTCOM POSTAGE,1,8/30/11 10:36,198.09,,United Kingdom,2011-08-30 10:36:00,False,False
564758,DOT,DOTCOM POSTAGE,1,8/30/11 10:39,252.37,,United Kingdom,2011-08-30 10:39:00,False,False
564760,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,8/30/11 10:47,8.33,,United Kingdom,2011-08-30 10:47:00,False,False
564760,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,8/30/11 10:47,25.0,,United Kingdom,2011-08-30 10:47:00,False,False
564760,DOT,DOTCOM POSTAGE,1,8/30/11 10:47,191.06,,United Kingdom,2011-08-30 10:47:00,False,False
564761,gift_0001_30,,30,8/30/11 10:48,0.0,,United Kingdom,2011-08-30 10:48:00,False,False
564762,gift_0001_10,,30,8/30/11 10:48,0.0,,United Kingdom,2011-08-30 10:48:00,False,False
564764,DOT,DOTCOM POSTAGE,1,8/30/11 10:49,11.17,14096.0,United Kingdom,2011-08-30 10:49:00,False,False
564817,DOT,DOTCOM POSTAGE,1,8/30/11 12:02,177.63,,United Kingdom,2011-08-30 12:02:00,False,False
564818,DOT,DOTCOM POSTAGE,1,8/30/11 12:10,192.71,,United Kingdom,2011-08-30 12:10:00,False,False
564819,POST,POSTAGE,1,8/30/11 12:11,40.0,12814.0,Poland,2011-08-30 12:11:00,False,False
564820,DOT,DOTCOM POSTAGE,1,8/30/11 12:16,150.35,,United Kingdom,2011-08-30 12:16:00,False,False
564825,DCGSSGIRL,GIRLS PARTY BAG,1,8/30/11 12:26,3.29,,United Kingdom,2011-08-30 12:26:00,False,False
564825,DOT,DOTCOM POSTAGE,1,8/30/11 12:26,124.83,,United Kingdom,2011-08-30 12:26:00,False,False
564835,DOT,DOTCOM POSTAGE,1,8/30/11 12:31,176.72,,United Kingdom,2011-08-30 12:31:00,False,False
564837,DOT,DOTCOM POSTAGE,1,8/30/11 12:40,177.63,,United Kingdom,2011-08-30 12:40:00,False,False
564838,DOT,DOTCOM POSTAGE,1,8/30/11 12:43,171.07,,United Kingdom,2011-08-30 12:43:00,False,False
564840,DOT,DOTCOM POSTAGE,1,8/30/11 12:49,191.96,,United Kingdom,2011-08-30 12:49:00,False,False
564844,POST,POSTAGE,1,8/30/11 14:11,3.82,,United Kingdom,2011-08-30 14:11:00,False,False
564853,POST,POSTAGE,3,8/31/11 8:55,15.0,12423.0,Belgium,2011-08-31 08:55:00,False,False
564857,DOT,DOTCOM POSTAGE,1,8/31/11 9:23,877.04,,United Kingdom,2011-08-31 09:23:00,False,False
564858,POST,POSTAGE,5,8/31/11 9:44,28.0,12484.0,Spain,2011-08-31 09:44:00,False,False
564861,POST,POSTAGE,1,8/31/11 10:21,15.0,17315.0,United Kingdom,2011-08-31 10:21:00,False,False
564862,POST,POSTAGE,1,8/31/11 10:24,145.0,12678.0,France,2011-08-31 10:24:00,False,False
564906,POST,POSTAGE,2,8/31/11 12:18,18.0,12682.0,France,2011-08-31 12:18:00,False,False
564912,POST,POSTAGE,3,8/31/11 12:33,18.0,12490.0,France,2011-08-31 12:33:00,False,False
564972,POST,POSTAGE,6,8/31/11 15:30,18.0,12621.0,Germany,2011-08-31 15:30:00,False,False
564974,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,2,8/31/11 15:32,8.33,,United Kingdom,2011-08-31 15:32:00,False,False
564974,DOT,DOTCOM POSTAGE,1,8/31/11 15:32,161.16,,United Kingdom,2011-08-31 15:32:00,False,False
565123,M,Manual,96,9/1/11 11:56,5.0,17949.0,United Kingdom,2011-09-01 11:56:00,False,False
565124,POST,POSTAGE,2,9/1/11 12:09,40.0,12436.0,Norway,2011-09-01 12:09:00,False,False
565197,C2,CARRIAGE,1,9/1/11 16:16,50.0,13376.0,United Kingdom,2011-09-01 16:16:00,False,False
565210,M,Manual,41,9/1/11 17:09,0.19,17750.0,United Kingdom,2011-09-01 17:09:00,False,False
565231,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,9/2/11 9:26,25.0,,United Kingdom,2011-09-02 09:26:00,False,False
565231,DOT,DOTCOM POSTAGE,1,9/2/11 9:26,119.77,,United Kingdom,2011-09-02 09:26:00,False,False
565232,DOT,DOTCOM POSTAGE,1,9/2/11 9:30,131.69,,United Kingdom,2011-09-02 09:30:00,False,False
565233,DOT,DOTCOM POSTAGE,1,9/2/11 9:34,235.02,,United Kingdom,2011-09-02 09:34:00,False,False
565234,DOT,DOTCOM POSTAGE,1,9/2/11 9:38,178.29,,United Kingdom,2011-09-02 09:38:00,False,False
565239,POST,POSTAGE,3,9/2/11 9:51,18.0,12670.0,France,2011-09-02 09:51:00,False,False
565246,POST,POSTAGE,4,9/2/11 10:27,15.0,12408.0,Belgium,2011-09-02 10:27:00,False,False
565261,POST,POSTAGE,2,9/2/11 10:53,18.0,12474.0,Germany,2011-09-02 10:53:00,False,False
565286,DOT,DOTCOM POSTAGE,1,9/2/11 11:39,249.71,,United Kingdom,2011-09-02 11:39:00,False,False
565287,POST,POSTAGE,1,9/2/11 11:42,18.0,12483.0,Sweden,2011-09-02 11:42:00,False,False
565321,POST,POSTAGE,2,9/2/11 13:14,18.0,12437.0,France,2011-09-02 13:14:00,False,False
565333,POST,POSTAGE,1,9/2/11 14:23,40.0,12375.0,Finland,2011-09-02 14:23:00,False,False
565377,M,Manual,1,9/2/11 15:12,852.8,18087.0,United Kingdom,2011-09-02 15:12:00,False,False
565383,DOT,DOTCOM POSTAGE,1,9/2/11 15:45,16.46,14096.0,United Kingdom,2011-09-02 15:45:00,False,False
565396,DOT,DOTCOM POSTAGE,1,9/2/11 16:39,191.46,,United Kingdom,2011-09-02 16:39:00,False,False
565416,POST,POSTAGE,2,9/4/11 12:00,18.0,12710.0,Germany,2011-09-04 12:00:00,False,False
565423,POST,POSTAGE,1,9/4/11 12:23,18.0,12569.0,Germany,2011-09-04 12:23:00,False,False
565442,POST,POSTAGE,3,9/4/11 14:09,18.0,12627.0,Germany,2011-09-04 14:09:00,False,False
565443,POST,POSTAGE,3,9/4/11 14:22,18.0,12567.0,France,2011-09-04 14:22:00,False,False
565457,C2,CARRIAGE,1,9/5/11 9:07,50.0,14565.0,United Kingdom,2011-09-05 09:07:00,False,False
565474,C2,CARRIAGE,1,9/5/11 10:34,50.0,14156.0,EIRE,2011-09-05 10:34:00,False,False
565519,POST,POSTAGE,7,9/5/11 11:52,28.0,12502.0,Spain,2011-09-05 11:52:00,False,False
565556,POST,,750,9/5/11 12:14,0.0,,United Kingdom,2011-09-05 12:14:00,False,False
565579,M,Manual,1,9/5/11 12:35,4.0,18283.0,United Kingdom,2011-09-05 12:35:00,False,False
565583,POST,POSTAGE,1,9/5/11 12:41,40.0,12816.0,Poland,2011-09-05 12:41:00,False,False
565587,POST,POSTAGE,6,9/5/11 13:38,18.0,12727.0,France,2011-09-05 13:38:00,False,False
565612,POST,POSTAGE,2,9/5/11 15:17,18.0,12616.0,France,2011-09-05 15:17:00,False,False
565617,DOT,DOTCOM POSTAGE,1,9/5/11 15:30,138.0,,United Kingdom,2011-09-05 15:30:00,False,False
565735,BANK CHARGES,Bank Charges,1,9/6/11 12:25,15.0,16904.0,United Kingdom,2011-09-06 12:25:00,False,False
565759,POST,POSTAGE,3,9/6/11 13:46,18.0,12720.0,Germany,2011-09-06 13:46:00,False,False
565765,POST,POSTAGE,2,9/6/11 14:19,18.0,12526.0,Germany,2011-09-06 14:19:00,False,False
565777,POST,POSTAGE,1,9/6/11 14:53,18.0,12569.0,Germany,2011-09-06 14:53:00,False,False
565785,POST,POSTAGE,5,9/6/11 16:57,40.0,12461.0,Switzerland,2011-09-06 16:57:00,False,False
565801,POST,POSTAGE,3,9/7/11 10:28,18.0,12685.0,France,2011-09-07 10:28:00,False,False
565840,DOT,DOTCOM POSTAGE,1,9/7/11 12:02,203.73,,United Kingdom,2011-09-07 12:02:00,False,False
565841,DOT,DOTCOM POSTAGE,1,9/7/11 12:04,194.7,,United Kingdom,2011-09-07 12:04:00,False,False
565847,DOT,DOTCOM POSTAGE,1,9/7/11 12:44,1569.04,,United Kingdom,2011-09-07 12:44:00,False,False
565851,C2,CARRIAGE,1,9/7/11 13:06,50.0,14911.0,EIRE,2011-09-07 13:06:00,False,False
565854,POST,POSTAGE,4,9/7/11 13:22,18.0,12490.0,France,2011-09-07 13:22:00,False,False
565870,POST,POSTAGE,1,9/7/11 15:10,15.0,16828.0,United Kingdom,2011-09-07 15:10:00,False,False
565916,C2,CARRIAGE,1,9/7/11 16:00,50.0,14156.0,EIRE,2011-09-07 16:00:00,False,False
565917,DOT,DOTCOM POSTAGE,1,9/7/11 16:15,211.86,,United Kingdom,2011-09-07 16:15:00,False,False
565919,DOT,DOTCOM POSTAGE,1,9/7/11 16:48,211.8,,United Kingdom,2011-09-07 16:48:00,False,False
565930,POST,POSTAGE,5,9/8/11 10:32,18.0,12685.0,France,2011-09-08 10:32:00,False,False
565931,POST,POSTAGE,2,9/8/11 10:35,18.0,12683.0,France,2011-09-08 10:35:00,False,False
565933,POST,POSTAGE,1,9/8/11 10:43,15.0,15885.0,United Kingdom,2011-09-08 10:43:00,False,False
566040,POST,POSTAGE,2,9/8/11 13:38,28.0,12540.0,Spain,2011-09-08 13:38:00,False,False
566054,POST,POSTAGE,1,9/8/11 15:04,18.0,12592.0,Germany,2011-09-08 15:04:00,False,False
566059,POST,POSTAGE,1,9/8/11 15:22,18.0,12569.0,Germany,2011-09-08 15:22:00,False,False
566060,DOT,DOTCOM POSTAGE,1,9/8/11 15:27,213.71,,United Kingdom,2011-09-08 15:27:00,False,False
566076,POST,POSTAGE,11,9/9/11 9:13,15.0,12449.0,Belgium,2011-09-09 09:13:00,False,False
566080,POST,POSTAGE,1,9/9/11 10:05,15.0,15187.0,United Kingdom,2011-09-09 10:05:00,False,False
566115,POST,POSTAGE,1,9/9/11 10:51,18.0,12674.0,France,2011-09-09 10:51:00,False,False
566173,POST,POSTAGE,1,9/9/11 12:24,15.0,12787.0,Netherlands,2011-09-09 12:24:00,False,False
566217,DOT,DOTCOM POSTAGE,1,9/9/11 15:17,13.16,14096.0,United Kingdom,2011-09-09 15:17:00,False,False
566221,DOT,DOTCOM POSTAGE,1,9/9/11 16:13,197.74,,United Kingdom,2011-09-09 16:13:00,False,False
566233,POST,POSTAGE,7,9/11/11 11:04,18.0,12635.0,Germany,2011-09-11 11:04:00,False,False
566256,POST,POSTAGE,1,9/11/11 12:27,18.0,12680.0,France,2011-09-11 12:27:00,False,False
566261,C2,CARRIAGE,1,9/11/11 12:46,50.0,13372.0,United Kingdom,2011-09-11 12:46:00,False,False
566267,POST,POSTAGE,3,9/11/11 13:32,18.0,12647.0,Germany,2011-09-11 13:32:00,False,False
566268,POST,POSTAGE,3,9/11/11 13:38,18.0,13813.0,Germany,2011-09-11 13:38:00,False,False
566446,DOT,DOTCOM POSTAGE,1,9/12/11 15:40,228.33,,United Kingdom,2011-09-12 15:40:00,False,False
566492,POST,POSTAGE,1,9/13/11 10:34,18.0,12679.0,France,2011-09-13 10:34:00,False,False
566562,M,Manual,12,9/13/11 12:18,0.42,17365.0,United Kingdom,2011-09-13 12:18:00,False,False
566566,DOT,DOTCOM POSTAGE,1,9/13/11 12:32,85.58,14096.0,United Kingdom,2011-09-13 12:32:00,False,False
566577,DOT,DOTCOM POSTAGE,1,9/13/11 13:29,484.17,,United Kingdom,2011-09-13 13:29:00,False,False
566586,POST,POSTAGE,1,9/13/11 14:23,18.0,12619.0,Germany,2011-09-13 14:23:00,False,False
566598,POST,POSTAGE,1,9/13/11 15:35,40.0,12664.0,Finland,2011-09-13 15:35:00,False,False
566602,DOT,DOTCOM POSTAGE,1,9/13/11 16:05,226.37,,United Kingdom,2011-09-13 16:05:00,False,False
566603,DOT,DOTCOM POSTAGE,1,9/13/11 16:12,122.65,,United Kingdom,2011-09-13 16:12:00,False,False
566736,POST,POSTAGE,2,9/14/11 14:19,18.0,12726.0,France,2011-09-14 14:19:00,False,False
566739,POST,POSTAGE,3,9/14/11 14:30,18.0,12566.0,Germany,2011-09-14 14:30:00,False,False
566757,DOT,DOTCOM POSTAGE,1,9/14/11 15:54,141.19,,United Kingdom,2011-09-14 15:54:00,False,False
566773,POST,POSTAGE,2,9/15/11 9:43,40.0,12444.0,Norway,2011-09-15 09:43:00,False,False
566776,C2,CARRIAGE,1,9/15/11 9:53,50.0,14911.0,EIRE,2011-09-15 09:53:00,False,False
566787,DOT,DOTCOM POSTAGE,1,9/15/11 10:31,800.63,,United Kingdom,2011-09-15 10:31:00,False,False
566846,C2,CARRIAGE,1,9/15/11 11:54,50.0,14911.0,EIRE,2011-09-15 11:54:00,False,False
566865,POST,POSTAGE,1,9/15/11 12:53,15.0,14735.0,United Kingdom,2011-09-15 12:53:00,False,False
566916,POST,POSTAGE,4,9/15/11 14:25,40.0,12457.0,Switzerland,2011-09-15 14:25:00,False,False
566918,POST,POSTAGE,1,9/15/11 14:50,18.0,12722.0,France,2011-09-15 14:50:00,False,False
566927,M,Manual,1,9/15/11 15:20,2033.1,17846.0,United Kingdom,2011-09-15 15:20:00,False,False
566949,DOT,DOTCOM POSTAGE,1,9/15/11 16:32,178.84,,United Kingdom,2011-09-15 16:32:00,False,False
566952,DOT,DOTCOM POSTAGE,1,9/15/11 16:37,239.91,,United Kingdom,2011-09-15 16:37:00,False,False
566984,POST,POSTAGE,3,9/16/11 10:39,18.0,12471.0,Germany,2011-09-16 10:39:00,False,False
566985,DOT,DOTCOM POSTAGE,1,9/16/11 10:42,594.0,,United Kingdom,2011-09-16 10:42:00,False,False
566987,POST,POSTAGE,4,9/16/11 10:56,18.0,12476.0,Germany,2011-09-16 10:56:00,False,False
567134,POST,POSTAGE,1,9/16/11 14:20,18.0,12600.0,Germany,2011-09-16 14:20:00,False,False
567183,M,Manual,1,9/18/11 15:32,1.65,14769.0,United Kingdom,2011-09-18 15:32:00,False,False
567191,POST,POSTAGE,3,9/19/11 9:15,18.0,12562.0,France,2011-09-19 09:15:00,False,False
567196,POST,POSTAGE,2,9/19/11 10:09,15.0,12379.0,Belgium,2011-09-19 10:09:00,False,False
567293,POST,POSTAGE,5,9/19/11 12:01,18.0,12640.0,France,2011-09-19 12:01:00,False,False
567296,POST,POSTAGE,1,9/19/11 12:19,18.0,12682.0,France,2011-09-19 12:19:00,False,False
567298,POST,POSTAGE,5,9/19/11 12:29,18.0,12497.0,Germany,2011-09-19 12:29:00,False,False
567300,POST,POSTAGE,3,9/19/11 12:36,18.0,12724.0,France,2011-09-19 12:36:00,False,False
567305,POST,POSTAGE,2,9/19/11 13:28,18.0,12621.0,Germany,2011-09-19 13:28:00,False,False
567336,POST,POSTAGE,4,9/19/11 14:56,18.0,12621.0,Germany,2011-09-19 14:56:00,False,False
567340,POST,POSTAGE,4,9/19/11 15:02,28.0,12540.0,Spain,2011-09-19 15:02:00,False,False
567342,POST,POSTAGE,1,9/19/11 15:04,10.0,16235.0,United Kingdom,2011-09-19 15:04:00,False,False
567353,M,Manual,1,9/19/11 16:14,2653.95,,Hong Kong,2011-09-19 16:14:00,False,False
567424,M,Manual,2,9/20/11 11:16,0.19,16369.0,United Kingdom,2011-09-20 11:16:00,False,False
567424,M,Manual,2,9/20/11 11:16,0.85,16369.0,United Kingdom,2011-09-20 11:16:00,False,False
567460,M,Manual,3,9/20/11 12:30,0.19,15888.0,United Kingdom,2011-09-20 12:30:00,False,False
567460,M,Manual,6,9/20/11 12:30,0.85,15888.0,United Kingdom,2011-09-20 12:30:00,False,False
567462,M,Manual,60,9/20/11 12:35,0.08,14446.0,United Kingdom,2011-09-20 12:35:00,False,False
567485,M,Manual,60,9/20/11 13:52,0.08,15026.0,United Kingdom,2011-09-20 13:52:00,False,False
567505,POST,POSTAGE,2,9/20/11 14:34,40.0,12352.0,Norway,2011-09-20 14:34:00,False,False
567507,DOT,DOTCOM POSTAGE,1,9/20/11 14:46,1092.21,,United Kingdom,2011-09-20 14:46:00,False,False
567530,POST,POSTAGE,3,9/21/11 9:33,15.0,12390.0,Belgium,2011-09-21 09:33:00,False,False
567552,POST,POSTAGE,3,9/21/11 10:40,18.0,12583.0,France,2011-09-21 10:40:00,False,False
567578,POST,POSTAGE,2,9/21/11 10:47,18.0,12701.0,Germany,2011-09-21 10:47:00,False,False
567616,C2,CARRIAGE,1,9/21/11 12:23,50.0,14911.0,EIRE,2011-09-21 12:23:00,False,False
567618,POST,POSTAGE,1,9/21/11 12:26,18.0,12721.0,France,2011-09-21 12:26:00,False,False
567631,C2,CARRIAGE,1,9/21/11 13:33,50.0,13350.0,United Kingdom,2011-09-21 13:33:00,False,False
567653,POST,POSTAGE,5,9/21/11 14:35,28.0,12550.0,Spain,2011-09-21 14:35:00,False,False
567656,DOT,DOTCOM POSTAGE,1,9/21/11 14:40,878.55,14096.0,United Kingdom,2011-09-21 14:40:00,False,False
567665,DOT,DOTCOM POSTAGE,1,9/21/11 15:22,148.55,,United Kingdom,2011-09-21 15:22:00,False,False
567666,POST,POSTAGE,4,9/21/11 15:23,18.0,12520.0,Germany,2011-09-21 15:23:00,False,False
567667,DOT,DOTCOM POSTAGE,1,9/21/11 15:24,213.79,,United Kingdom,2011-09-21 15:24:00,False,False
567668,DOT,DOTCOM POSTAGE,1,9/21/11 15:29,234.94,,United Kingdom,2011-09-21 15:29:00,False,False
567670,DOT,DOTCOM POSTAGE,1,9/21/11 15:32,220.5,,United Kingdom,2011-09-21 15:32:00,False,False
567671,DOT,DOTCOM POSTAGE,1,9/21/11 15:34,248.51,,United Kingdom,2011-09-21 15:34:00,False,False
567673,DOT,DOTCOM POSTAGE,1,9/21/11 15:43,224.26,,United Kingdom,2011-09-21 15:43:00,False,False
567720,C2,CARRIAGE,1,9/22/11 10:37,50.0,14911.0,EIRE,2011-09-22 10:37:00,False,False
567756,POST,POSTAGE,3,9/22/11 10:52,18.0,12678.0,France,2011-09-22 10:52:00,False,False
567793,POST,POSTAGE,4,9/22/11 11:40,18.0,12657.0,France,2011-09-22 11:40:00,False,False
567795,POST,POSTAGE,6,9/22/11 11:44,15.0,14646.0,Netherlands,2011-09-22 11:44:00,False,False
567824,POST,POSTAGE,1,9/22/11 13:00,37.5,12739.0,United Arab Emirates,2011-09-22 13:00:00,False,False
567866,M,Manual,5,9/22/11 14:13,0.8,16669.0,United Kingdom,2011-09-22 14:13:00,False,False
567869,M,Manual,5,9/22/11 14:18,0.08,16669.0,United Kingdom,2011-09-22 14:18:00,False,False
567897,POST,POSTAGE,1,9/22/11 16:07,15.0,12364.0,Belgium,2011-09-22 16:07:00,False,False
567901,DOT,DOTCOM POSTAGE,1,9/22/11 16:28,175.6,,United Kingdom,2011-09-22 16:28:00,False,False
567904,POST,POSTAGE,2,9/22/11 16:34,18.0,12609.0,Germany,2011-09-22 16:34:00,False,False
567910,POST,POSTAGE,1,9/22/11 16:58,18.0,12437.0,France,2011-09-22 16:58:00,False,False
567912,M,Manual,29,9/22/11 17:07,0.06,15555.0,United Kingdom,2011-09-22 17:07:00,False,False
567914,POST,POSTAGE,1,9/22/11 17:14,18.0,12647.0,Germany,2011-09-22 17:14:00,False,False
567915,POST,POSTAGE,3,9/22/11 17:15,18.0,12579.0,France,2011-09-22 17:15:00,False,False
567924,POST,POSTAGE,1,9/22/11 17:25,18.0,12471.0,Germany,2011-09-22 17:25:00,False,False
567928,POST,POSTAGE,3,9/22/11 17:31,18.0,12380.0,Belgium,2011-09-22 17:31:00,False,False
567938,POST,POSTAGE,2,9/22/11 18:14,40.0,12704.0,Finland,2011-09-22 18:14:00,False,False
567958,POST,POSTAGE,2,9/23/11 9:00,18.0,12619.0,Germany,2011-09-23 09:00:00,False,False
567959,POST,POSTAGE,4,9/23/11 9:13,18.0,12516.0,Germany,2011-09-23 09:13:00,False,False
